dt = 2017-05-04 16:33:47.191867 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:33:49.930211 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '19:33 04. | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:33:49.931791 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:33:53.916214 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201301315 | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:33:53.918304 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:34:26.715536 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:35:40.957870 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 47881695}
dt = 2017-05-04 16:39:37.966026 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 18965120}
dt = 2017-05-04 16:40:33.784250 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 246350168}
dt = 2017-05-04 16:42:19.539816 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:42:57.170094 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:43:21.580362 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '19:38 04. | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:43:21.584198 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:44:44.684110 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:44:44.688994 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:45:49.823595 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:47:17.131789 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:49:11.663999 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '19:48 04. | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:49:11.666425 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:49:13.580629 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:49:37.983085 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '19:49 04. | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:49:37.984360 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:49:41.240234 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201301315 | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:49:41.242085 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:49:58.446447 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '19:49 04. | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:49:58.447737 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:50:00.247230 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 16:50:15.982528 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:50:39.075624 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:52:32.455256 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:52:42.884823 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:52:50.172082 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '19:52 04. | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:52:50.179415 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:53:26.156951 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201301315 | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:53:26.163722 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:53:39.814124 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 16:53:59.634515 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:54:17.741140 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 80877405}
dt = 2017-05-04 16:54:58.397023 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 203646439}
dt = 2017-05-04 16:57:17.209757 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 16:59:14.028494 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:00:15.246115 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '19:59 04. | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:00:15.247828 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:00:19.844120 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 17:00:20.298357 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:00:20.301803 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:01:05.808339 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 17:02:06.362843 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:02:07.527083 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 17:02:44.947800 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 35643715}
dt = 2017-05-04 17:03:22.166121 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:03:23.509701 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:02 04. | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:03:23.514922 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:03:26.009865 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:03:26.013820 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:03:27.628986 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:02 04. | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:03:27.631403 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:03:30.070687 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:03:30.074697 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:03:54.621931 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 65079868}
dt = 2017-05-04 17:04:09.561059 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 43386916}
dt = 2017-05-04 17:04:36.880696 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 89109301}
dt = 2017-05-04 17:05:27.694128 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 17:06:41.936628 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:07:58.839745 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:08:00.401978 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:05 04. | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:08:00.403013 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:08:02.046127 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:05 04. | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:08:02.047065 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:08:03.837777 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:08:28.685375 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:08:33.026796 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:08:43.959183 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:08:49.264821 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:09:06.889199 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:09:11.883950 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:09:18.261937 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:09:18.902284 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 17:09:25.339971 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:09:34.855193 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 154188974}
dt = 2017-05-04 17:09:37.888005 | collection_name = sessions | key = inline_state | new_value = main_tab_other | filter_options = {'chat_id': 167644581}
dt = 2017-05-04 17:09:55.732055 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 17:09:58.489155 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 167644581}
dt = 2017-05-04 17:11:29.310892 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 17:11:59.887426 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 114140041}
dt = 2017-05-04 17:12:19.279951 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 186680011}
dt = 2017-05-04 17:13:19.751010 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 80877405}
dt = 2017-05-04 17:16:13.751181 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 93248377}
dt = 2017-05-04 17:17:20.658836 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:17:22.532035 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:14 04. | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:17:22.533421 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:17:26.037603 | collection_name = sessions | key = wanted_shuttle_id | new_value = 19477007 | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:17:26.039507 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:17:34.131760 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:14 04. | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:17:34.133164 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:17:39.891326 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 51641397}
dt = 2017-05-04 17:17:39.924924 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201294759 | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:17:39.932036 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:18:57.319480 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 304413826}
dt = 2017-05-04 17:23:33.278099 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 80877405}
dt = 2017-05-04 17:23:58.038194 | collection_name = sessions | key = state | new_value = start | filter_options = {'chat_id': 94523403}
dt = 2017-05-04 17:23:58.269818 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 94523403}
dt = 2017-05-04 17:24:00.215046 | collection_name = sessions | key = lang | new_value = ru | filter_options = {'chat_id': 94523403}
dt = 2017-05-04 17:24:00.215719 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 94523403}
dt = 2017-05-04 17:24:02.214381 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 94523403}
dt = 2017-05-04 17:24:06.319756 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 129931780}
dt = 2017-05-04 17:24:30.902135 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:26:49.661397 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:26 04. | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:26:49.662778 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:27:24.282028 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 238077701}
dt = 2017-05-04 17:27:32.398255 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 283633381}
dt = 2017-05-04 17:28:01.265087 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 59634086}
dt = 2017-05-04 17:28:25.761112 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 181660065}
dt = 2017-05-04 17:29:38.933258 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 134608945}
dt = 2017-05-04 17:34:05.738612 | collection_name = sessions | key = lang | new_value = en | filter_options = {'chat_id': 73681917}
dt = 2017-05-04 17:34:05.740989 | collection_name = sessions | key = state | new_value = start | filter_options = {'chat_id': 73681917}
dt = 2017-05-04 17:34:05.949881 | collection_name = sessions | key = state | new_value = choose_your_language | filter_options = {'chat_id': 73681917}
dt = 2017-05-04 17:34:09.386570 | collection_name = sessions | key = lang | new_value = ru | filter_options = {'chat_id': 73681917}
dt = 2017-05-04 17:34:09.389122 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 73681917}
dt = 2017-05-04 17:35:25.270630 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 73681917}
dt = 2017-05-04 17:37:11.774296 | collection_name = sessions | key = inline_state | new_value = main_tab_other | filter_options = {'chat_id': 73681917}
dt = 2017-05-04 17:37:21.881100 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 73681917}
dt = 2017-05-04 17:44:05.466450 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:36 04. | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:44:05.467676 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:44:07.050154 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:36 04. | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:44:07.051686 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:44:08.353502 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 60337694}
dt = 2017-05-04 17:48:56.423639 | collection_name = sessions | key = inline_state | new_value = main_tab_options | filter_options = {'chat_id': 140978355}
dt = 2017-05-04 17:48:59.735737 | collection_name = sessions | key = inline_state | new_value = main_tab_other | filter_options = {'chat_id': 140978355}
dt = 2017-05-04 17:49:05.048162 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 140978355}
dt = 2017-05-04 17:55:12.475158 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 55080988}
dt = 2017-05-04 17:58:27.093028 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 317482208}
dt = 2017-05-04 17:59:35.867111 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '20:59 04. | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 17:59:35.868223 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 17:59:40.838355 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 18:05:28.717015 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:05 04. | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:28.719261 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:39.368410 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201301315 | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:39.376916 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:49.729952 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:52.601515 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:55.717873 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:05 04. | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:55.720410 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:58.914188 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201301315 | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:05:58.918615 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:06:01.124634 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:10:40.070184 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 248763645}
dt = 2017-05-04 18:23:53.558918 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 297328280}
dt = 2017-05-04 18:23:59.950796 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 297328280}
dt = 2017-05-04 18:24:19.564031 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:22 04. | filter_options = {'chat_id': 240881334}
dt = 2017-05-04 18:24:19.565527 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 240881334}
dt = 2017-05-04 18:24:22.230813 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 240881334}
dt = 2017-05-04 18:24:37.500743 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:22 04. | filter_options = {'chat_id': 240881334}
dt = 2017-05-04 18:24:37.502360 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 240881334}
dt = 2017-05-04 18:33:47.342887 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:32 04. | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 18:33:47.344157 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 18:33:53.517666 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201305167 | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 18:33:53.520030 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 18:33:57.501013 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:32 04. | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 18:33:57.502178 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 91062208}
dt = 2017-05-04 18:36:11.878464 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 112855959}
dt = 2017-05-04 18:36:14.384644 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:34 04. | filter_options = {'chat_id': 112855959}
dt = 2017-05-04 18:36:14.385879 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 112855959}
dt = 2017-05-04 18:37:44.312195 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 49728130}
dt = 2017-05-04 18:38:05.422358 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:36 04. | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:05.423844 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:09.789850 | collection_name = sessions | key = wanted_shuttle_id | new_value = 201305167 | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:09.792023 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:46.584233 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:36 04. | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:46.586584 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:52.344867 | collection_name = sessions | key = wanted_shuttle_id | new_value = 19477007 | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:52.348224 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:56.256296 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:36 04. | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:38:56.257702 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:39:04.457803 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:39:04.460623 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:39:15.229937 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 246350168}
dt = 2017-05-04 18:39:45.327655 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:39:56.759097 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:39:58.566022 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:40:04.921239 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:40:52.495183 | collection_name = sessions | key = state | new_value = share_your_location | filter_options = {'chat_id': 246350168}
dt = 2017-05-04 18:41:03.485188 | collection_name = sessions | key = state | new_value = main_menu | filter_options = {'chat_id': 246350168}
dt = 2017-05-04 18:41:27.399862 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:41:56.091979 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 139469971}
dt = 2017-05-04 18:42:13.578889 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:40 04. | filter_options = {'chat_id': 139469971}
dt = 2017-05-04 18:42:13.583937 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 139469971}
dt = 2017-05-04 18:42:27.194842 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 139469971}
dt = 2017-05-04 18:42:27.198152 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 139469971}
dt = 2017-05-04 18:44:12.832758 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 227758325}
dt = 2017-05-04 18:46:21.337575 | collection_name = sessions | key = inline_state | new_value = main_tab_shuttles | filter_options = {'chat_id': 240225578}
dt = 2017-05-04 18:49:08.343667 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:46 04. | filter_options = {'chat_id': 80877405}
dt = 2017-05-04 18:49:08.345276 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 80877405}
dt = 2017-05-04 18:49:21.094615 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 80877405}
dt = 2017-05-04 18:49:21.097081 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 80877405}
dt = 2017-05-04 18:51:27.281638 | collection_name = sessions | key = going_shuttles | new_value = [{'last_time': '21:50 04. | filter_options = {'chat_id': 255771363}
dt = 2017-05-04 18:51:27.283804 | collection_name = sessions | key = inline_state | new_value = choose_your_shuttle | filter_options = {'chat_id': 255771363}
dt = 2017-05-04 18:51:31.218102 | collection_name = sessions | key = wanted_shuttle_id | new_value = 2814007 | filter_options = {'chat_id': 255771363}
dt = 2017-05-04 18:51:31.225696 | collection_name = sessions | key = inline_state | new_value = show_wanted_shuttle | filter_options = {'chat_id': 255771363}
